movie_id,title,overview,vote_average,vote_count
93693.0,Overboard,"Heiress, Joanna Stayton hires carpenter, Dean Proffitt to build a closet on her yacht -- and refuses to pay him for the project when it's done. But after Joanna accidentally falls overboard and loses her memory, Dean sees an opportunity to get even.",6.7,240.0
171685.0,Ratcatcher,"Set in Glasgow during the mid 70s, Ratcatcher is seen through the eyes of twelve-year-old James Gillespie (William Eadie), a young boy haunted by a secret. Feeling increasingly distant from his family, his only escape comes with the discovery of a new housing development on the outskirts of town where he has the freedom to lose himself in his own world.",7.5,36.0
367479.0,After the Sunset,"Two master thieves (Brosnan and Hayek) are finally retiring after one last succesful mission. Residing in their own tropical paradise, their old nemesis, FBI Agent Stan P. Lloyd shows up to make sure they really are retired. Docked in the port is an ocean liner called the ""Diamond Cruise"" and Stan is convinced that they're not really retired at all, and that this is the next set up.",6.0,227.0
180748.0,In China They Eat Dogs,An intent fast paced Danish dark comedy film about two separately motivated brothers who with their slightly psychopathic tendencies end up in a touchy situation. One brother gets in serious trouble after a bank robbery and begs the other brother for help.,7.5,81.0
1536044.0,Paranormal Activity 2,"Just as Dan and Kristi welcome a newborn baby into their home, a demonic presence begins terrorizing them, tearing apart their perfect world and turning it into an inescapable nightmare. Security cameras capture the torment, making every minute horrifyingly real.",5.7,734.0
1421373.0,Louis C.K.: Hilarious,"In this unique and dynamic live concert experience, Louis C.K.'s exploration of life after 40 destroys politically correct images of modern life with thoughts we have all had...but would rarely admit to.",8.2,70.0
89826.0,Porky's 3: Revenge,"As graduation nears for the class of 1955 at Angel Beach High, the gang once again faces off against their old enemy, Porky, who wants them to throw the school's championship basketball game since he has bet on the opposing team.",5.0,48.0
1033575.0,The Descendants,"With his wife Elizabeth on life support after a boating accident, Hawaiian land baron, Matt King takes his daughters on a trip from Oahu to Kauai to confront the young real estate broker, who was having an affair with Elizabeth before her misfortune.",6.7,956.0
109015.0,3 Ninjas Kick Back,"During a championship baseball match, the three brothers hear that their grandfather in Japan is in trouble, and head out to help him, conceding the match. When they arrive in Japan, they must use all their powers to defend him against his ancient enemy, who has returned to exact revenge.",4.6,50.0
112255.0,3 Ninjas Knuckle Up,"Rocky, Colt and TumTum must battle an evil wealthy toxic waste dumper in order to save a local Indian tribe and their friend Joe. The 3 Ninjas must help find Joe's father and find a secret disk that contains evidence that could stop the toxic landfill that is destroying the Indian community. However the town is owned by the rich man and he controls the police and even the mayor. They must fight a motorcycle gang and renegade cowboys in this non-stop ninja adventure.",4.2,32.0
295427.0,The Master of Disguise,"A sweet-natured Italian waiter named Pistachio Disguisey at his father Fabbrizio's restaurant, who happens to be a member of a family with supernatural skills of disguise. But moments later the patriarch of the Disguisey family is kidnapped Fabbrizio's former arch-enemy, Devlin Bowman, a criminal mastermind in an attempt to steal the world's most precious treasures from around the world. And it's up to Pistachio to track down Bowman and save his family before Bowman kills them!",3.7,79.0
308208.0,Ballistic: Ecks vs. Sever,"Jonathan Ecks, an FBI agent, realizes that he must join with his lifelong enemy, Agent Sever, a rogue DIA agent with whom he is in mortal combat, in order to defeat a common enemy. That enemy has developed a ""micro-device"" that can be injected into victims in order to kill them at will.",4.3,99.0
283160.0,Extreme Ops,"While filming an advertisement, some extreme sports enthusiasts unwittingly stop a group of terrorists.",5.0,28.0
262396.0,Empire,A big time drug dealer Victor Rosa is looking to get out of the game and sees his chance with a big deal with a new friend who happens to be a Wall St. stockbroker. Thinking this will be his chance to go out on top Victor soon finds out that he has been double crossed and his last option is to get revenge.,6.4,33.0
337996.0,DysFunktional Family,"Between sets from his hilarious live stand-up routine, in which he riffs on everything from Michael Jackson to terrorism, comedian Eddie Griffin tours his hometown of Kansas City and introduces viewers to his eccentric clan in this edgy mockumentary. Griffin's uproarious family members include oddballs such as Uncle Buckey, a former pimp, and Uncle Curtis, who possesses an extensive porn collection ... much of which he filmed himself!",6.1,4.0
189553.0,The Girl Next Door,"In 1995, at the urging of her then-husband, an Oklahoma housewife submitted a topless photo of herself to a men's magazine, thus launching her phenomenal career as porn star Stacy Valentine. In this eye-opening and refreshingly even-handed film, Valentine candidly discusses the inner-workings and occupational hazards of the adult entertainment world, touching on the glamour -- and frequent emptiness -- of life in ""the business.""",5.1,4.0
113762.0,The Mangler,"When an accident involving a folding machine at an old laundry happens, detective John Hunton investigates. While he tries to solve the mystery, Bill Gartley, the owner, wants to find new victims for his machine.",4.4,59.0
337921.0,Cellular,A young man receives an emergency phone call on his cell phone from an older woman. She claims to have been kidnapped – and the kidnappers have targeted her husband and child next.,6.1,548.0
46435.0,Titanic,"Unhappily married, Julia Sturges decides to go to America with her two children on the unsinkable Titanic. Her husband, Richard also arranges passage on the luxury liner so as to have custody of their two children. All this fades to insignificance once the ship hits an iceberg.",6.2,27.0
112443.0,Bad Company,"Nelson Crowe is a CIA operative under the thumb of the Company for a disputed delivery of $50,000 in gold. They blackmail him into working for the Grimes Organization, which is set up as a private company for hire, to blackmail prominent individuals. Crowe, working with Margaret Wells (another former Covert Operations operative), blackmails and bribes a State Supreme Court judge, but the deal sours. One of Crowe's co-workers, Tod Stapp, discovers Crowe's current CIA involvement in a plot to overthrow Grimes, and blackmails him to be cut in on the deal. More blackmail occurs as Wells manipulates Crowe to kill Grimes, then the CIA uses that discovery to blackmail Wells into killing Crowe. Who can you trust???",4.9,12.0
368933.0,The Princess Diaries 2: Royal Engagement,"Mia Thermopolis is now a college graduate and on her way to Genovia to take up her duties as princess. Her best friend Lilly also joins her for the summer. Mia continues her 'princess lessons'- riding horses side-saddle, archery, and other royal. But her complicated life is turned upside down once again when she not only learns that she is to take the crown as queen earlier than expected...",6.0,726.0
431197.0,The Kingdom,A team of U.S. government agents is sent to investigate the bombing of an American facility in the Middle East.,6.5,517.0
130445.0,Alaska: Spirit of the Wild,"Alaska... Here, in this vast and spectacularly beautiful land teeming with abundant wildlife, discover the ""Spirit of the Wild."" Experience it in the explosive calving of glaciers, the celestial fires of the Aurora Borealis. Witness it in the thundering stampede of caribou, the beauty of the polar bear and the stealthful, deadly hunt of the wolf pack.",5.3,3.0
99266.0,My Mother's Castle,"My Mother's Castle (Le chateau de ma mere) is a sequel and companion piece to My Father's Glory (La Gloire de Mon Pere), both based on the childhood recollections of Marcel Pagnol.  Like its predecessor, the movie explores the adventures of the young Marcel (Julien Ciamaca) during his summers at the family summer home in Provence.",7.4,53.0
240425.0,Comet in Moominland,"Moomin, Sniff and My set out to stop a comet approaching the Moomin valley. Along the way they meet Snusmumriken, the beautiful Snorkfröken, Snorken and a Hemul, who join them in their quest.",7.3,6.0
113303.0,Hideaway,"Hatch Harrison, his wife, Lindsey, and their daughter, Regina, are enjoying a pleasant drive when a car crash leaves wife and daughter unharmed but kills Hatch. However, an ingenious doctor, Jonas Nyebern, manages to revive Hatch after two lifeless hours. But Hatch does not come back unchanged. He begins to suffer horrible visions of murder -- only to find out the visions are the sights of a serial killer.",5.0,24.0
362590.0,Employee of the Month,"""Employee of the Month"" is about a guy whose day spirals from bad to worse when he gets fired from his dream job at the bank and is dumped by his fiancée Sara. David's best friend Jack tries to convince him it's for the best, but the opposite occurs when bank robberies and millions of dollars become part of his day from hell.",6.1,47.0
1278340.0,Dead Snow,Eight medical students on a ski trip to Norway discover that Hitler's horrors live on when they come face to face with a battalion of zombie Nazi soldiers intent on devouring anyone unfortunate enough to wander into the remote mountains where they were once sent to die.,6.1,313.0
119906.0,Playing God,"Stripped of his medical license after performing an operation while high on amphetamines, famed LA surgeon Dr Eugene Sands abandons his former life only to find himself crossing paths with Raymond Blossom, an infamous counterfeiter. Employed as a ""gun-shot doctor"" when Raymond's associates cannot risk visiting a hospital, Eugene is lured deep into the criminal world and becomes entangled with his boss's girlfriend.",5.6,26.0
113199.0,Gordy,A talking pig named Gordy becomes involved in a quest to save his family from the slaughterhouse.,3.0,4.0
289992.0,The Life of David Gale,A man against capital punishment is accused of murdering a fellow activist and is sent to death row.,7.3,497.0
105327.0,School Ties,"When David Greene receives a football scholarship to a prestigious prep school in the 1950s, he feels pressure to hide the fact that he is Jewish from his classmates and teachers, fearing that they may be anti-Semitic. He quickly becomes the big man on campus thanks to his football skills, but when his Jewish background is discovered, his worst fears are realized and his friends turn on him with violent threats and public ridicule.",6.3,97.0
308055.0,Bobby,"In 1968 the lives of a retired doorman, hotel manager, lounge singer, busboy, beautician and others intersect in the wake of Robert F. Kennedy's assassination at the Ambassador Hotel in Los Angeles.",6.4,120.0
157075.0,The Suburbans,"An 80s one-hit wonder band named The Suburbans reform for a special performance at one of the ex-member's wedding. At the wedding, a young record company talent scout happens to be in the audience and decides to give the now 40-ish performers a comeback push. The film attempts to take a satirical look at the music business of the 90s and compare it to the simpler 80s scene.",4.0,11.0
195945.0,Next Friday,"Ice Cube returns as Craig Jones, a streetwise man from South Central Los Angeles who has a knack for getting into trouble. This time out, Craig is still trying to outsmart neighborhood bully Debo (Tommy ""Tiny"" Lister Jr.); after Craig gets the better of Debo in a fist fight, Debo is determined to flatten Craig in a rematch. Looking to stay out of Debo's way, Craig's dad decides that it would be a good idea for Craig to hide out with his Uncle Elroy and cousin Day-Day in Rancho Cucamonga... but trouble seems to find him there also.",6.5,145.0
149723.0,Besieged,"When an African dictator jails her husband, Shandurai goes into exile in Italy, studying medicine and keeping house for Mr. Kinsky, an eccentric English pianist and composer. She lives in one room of his Roman palazzo. He besieges her with flowers, gifts, and music, declaring passionately that he loves her, would go to Africa with her, would do anything for her. ""What do you know of Africa?,"" she asks, then, in anguish, shouts, ""Get my husband out of jail!"" The rest of the film plays out the implications of this scene and leaves Shandurai with a choice.",7.2,14.0
134618.0,"Mystery, Alaska","In Mystery, Alaska, life revolves around the legendary Saturday hockey game at the local pond. But everything changes when the hometown team unexpectedly gets booked in an exhibition match against the New York Rangers. When quirky small-towners, slick promoters and millionaire athletes come together.",6.0,71.0
161023.0,Tumbleweeds,"A woman constantly runs from town to town with her 12 year old daughter to escape failed relationships. The film opens with one escape and the shift into a new start in San Diego. There Mom takes up with a controlling trucker and fights with her weirdo boss. Meanwhile, the daughter, used to making the constant shifts, finds a fit at school including getting chosen for a play lead.",6.2,11.0
47365.0,Prince Valiant,"A young Viking prince strives to become a knight in King Arthur""s Court and restore his exiled father to his rightful throne.",5.9,7.0
472062.0,Charlie Wilson's War,"The true story of Texas congressman Charlie Wilson's covert dealings in Afghanistan, where his efforts to assist rebels in their war with the Soviets had some unforeseen and long-reaching effects.",6.5,342.0
482572.0,Pride and Glory,"A saga centered on a multi-generational family of New York City Police officers. The family's moral codes are tested when Ray Tierney, investigates a case that reveals an incendiary police corruption scandal involving his own brother-in-law. For Ray, the truth is revelatory, a Pandora's Box that threatens to upend not only the Tierney legacy but the entire NYPD.",6.3,243.0
1234548.0,The Men Who Stare at Goats,"A reporter in Iraq might just have the story of a lifetime when he meets Lyn Cassady, a guy who claims to be a former member of the U.S. Army's New Earth Army, a unit that employs paranormal powers in their missions.",5.9,755.0
1053424.0,Repo Men,"In the future, medical technology has advanced to the point where people can buy artificial organs to extend their lives. But if they default on payments, an organization known as the Union sends agents to repossess the organs. Remy is one of the best agents in the business, but when he becomes the recipient of an artificial heart, he finds himself in the same dire straits as his many victims.",6.2,627.0
297284.0,Mindhunters,Trainees in the FBI's psychological profiling program must put their training into practice when they discover a killer in their midst.,6.3,339.0
152930.0,Taxi,"In Marseilles (France), skilled pizza delivery boy Daniel who drives a scooter finally has his dreams come true. He gets a taxi license. Caught by the police for a huge speed infraction, he will help Emilien, a loser inspector who can't drive, on the track of German bank robbers, so he doesn't lose his license and his dream job.",6.5,653.0
443274.0,Vantage Point,The attempted assassination of the American President is told and re-told from several different perspectives.,6.3,731.0
94602.0,Above the Law,"Seagal is Nico Toscani, an Italian immigrant, American patriot, ex-CIA agent, aikido specialist, and unorthodox Chicago policeman. He is as committed to his job as he is to his personalized brand of justice: expert and thorough bone-crushing.",5.9,140.0
79271.0,Hardcore,A conservative Midwest businessman ventures into the sordid underworld of pornography in California to look for his runaway teenage daughter who is making porno films in the porno pits of Los Angeles.,6.7,40.0
452594.0,The Break-Up,"Cohabitating couple Gary and Brooke find their once-blissful romance on the rocks when petty spats about lemons and dirty dishes mushroom into an all-out battle for custody of their upscale Chicago condo. An escalating argument ensues as Gary and Brooke continue to live under the same roof, all while cooking up schemes to drive each other off the premises.",5.6,851.0
118523.0,Til There Was You,"Two strangers, whose paths are always crossing, finally meet when fate steps in. It took them twenty years to fall in love at first sight.",3.9,4.0
221218.0,The Glass House,"After the parents of Ruby and her younger brother, Rhett, are killed in a car crash, their parents' best friends, Erin and Terry Glass, become their guardians. The children hear promises of a world of opulence and California fun -- all they have to do is move into the Glasses' gated house. Before very long, though, Ruby suspects that Erin and Terry may not be the ideal guardians they seemed to be.",5.4,203.0
397612.0,Ricky Gervais Live: Animals,Ricky Gervais entertains a live audience in his first stand-up routine.,7.5,16.0
1401152.0,Unknown,"An American biologist attending a conference in Berlin awakens from a coma after a car accident, only to discover that someone has taken his identity and that no one, not even his wife, believes him. With the help of an illegal immigrant and a former Stazi agent, he sets out to prove who he is and find out why people are trying to kill him.",6.5,1288.0
472399.0,The Mechanic,"Arthur Bishop is a 'mechanic' - an elite assassin with a strict code and unique talent for cleanly eliminating targets. It's a job that requires professional perfection and total detachment, and Bishop is the best in the business. But when he is ordered to take out his mentor and close friend Harry, Bishop is anything but detached.",6.3,1066.0
94792.0,Braddock: Missing in Action III,"When Colonel James Braddock is told that his Asian wife and 12-year-old son are still alive in Communist Vietnam, he mounts a one-man assault to free them. Armed with the latest high-tech firepower, Braddock fights his way into the heart of the country and ends up battling his way out with several dozen abused Amerasian children in tow! Struggling to keep them alive while outmaneuvering a sadistic Vietnamese officer, Braddock ignites the jungle in a blazing cross-country race for freedom.",4.8,55.0
63035.0,The Green Berets,Col. Mike Kirby picks two teams of crack Green Berets for a mission in South Vietnam. First off is to build and control a camp that is trying to be taken by the enemy the second mission is to kidnap a North Vietnamese General,5.8,34.0
343737.0,The Good Shepherd,"Edward Wilson, the only witness to his father's suicide and member of the Skull and Bones Society while a student at Yale, is a morally upright young man who values honor and discretion, qualities that help him to be recruited for a career in the newly founded OSS. His dedication to his work does not come without a price though, leading him to sacrifice his ideals and eventually his family.",6.3,342.0
976238.0,Old Dogs,"Charlie and Dan have been best friends and business partners for thirty years; their Manhattan public relations firm is on the verge of a huge business deal with a Japanese company. With two weeks to sew up the contract, Dan gets a surprise: a woman he married on a drunken impulse nearly nine years before (annulled the next day) shows up to tell him he's the father of her twins, now seven, and she'll be in jail for 14 days for a political protest. Dan volunteers to keep the tykes, although he's up tight and clueless. With Charlie's help is there any way they can be dad and uncle, meet the kids' expectations, and still land the account?",5.2,215.0
300556.0,Timeline,A group of archaeological students become trapped in the past when they go there to retrieve their professor. The group must survive in 14th century France long enough to be rescued.,5.4,324.0
340163.0,Hostage,"When a mafia accountant is taken hostage on his beat, a police officer – wracked by guilt from a prior stint as a negotiator – must negotiate the standoff, even as his own family is held captive by the mob.",6.2,519.0
419706.0,Doom,"A team of space marines known as the Rapid Response Tactical Squad, led by Sarge, is sent to a science facility on Mars after somebody reports a security breach. There, they learn that the alert came after a test subject, a mass murderer purposefully injected with alien DNA, broke free and began killing people. Dr. Grimm, who is related to team member Reaper, informs them all that the chromosome can mutate humans into monsters -- and is highly infectious.",5.0,619.0
366548.0,Happy Feet,"Into the world of the Emperor Penguins, who find their soul mates through song, a penguin is born who cannot sing. But he can tap dance something fierce!",5.9,1457.0
457433.0,Perfect Stranger,"A journalist goes undercover to ferret out businessman Harrison Hill as her best friend's killer. Posing as one of his temps, she enters into a game of online cat-and-mouse.",5.4,242.0
409904.0,Day Watch,"A man who serves in the war between the forces of Light and Dark comes into possession of a device that can restore life to Moscow, which was nearly destroyed by an apocalyptic event.",6.2,170.0
481141.0,No Reservations,"Master chef Kate Armstrong runs her life and her kitchen with intimidating intensity. However, a recipe for disaster may be in the works when she becomes the guardian of her young niece while crossing forks with the brash sous-chef who just joined her staff. Though romance blooms in the face of rivalry, Kate needs to look outside the kitchen to find true happiness.",6.1,336.0
410377.0,Nim's Island,A young girl inhabits an isolated island with her scientist father and communicates with a reclusive author of the novel she's reading.,5.6,341.0
765476.0,Meet Dave,"A crew of miniature aliens operate a spaceship that has a human form. While trying to save their planet, the aliens encounter a new problem, as their ship becomes smitten with an Earth woman.",5.1,381.0
947802.0,Lakeview Terrace,"A young interracial couple has just moved into their California dream home when they become the target of their next-door neighbor, who disapproves of their relationship. A tightly wound LAPD officer has appointed himself the watchdog of the neighborhood. His nightly foot patrols and overly watchful eyes bring comfort to some, but he becomes increasingly aggressive to the newlyweds. These persistent intrusions into their lives cause the couple to fight back.",5.9,294.0
465502.0,Igor,"Animated fable about a cliché hunchbacked evil scientist's assistant who aspires to become a scientist himself, much to the displeasure of the rest of the evil science community.",5.6,154.0
1095174.0,New in Town,"Lucy Hill is an ambitious up-and-coming executive living in Miami. She loves her shoes, she loves her cars and she loves climbing the corporate ladder. When she is offered a temporary assignment – in the middle of nowhere – to restructure a manufacturing plant, she jumps at the opportunity, knowing that a big promotion is close at hand. What begins as a straight-forward assignment becomes a life-changing experience as Lucy discovers greater meaning in her life and, most unexpectedly, the man of her dreams.",5.2,99.0
821640.0,Ghosts of Girlfriends Past,"When notorious womanizer Connor Mead attends his brother Paul's wedding, he is forced to re-evaluate his behavior as he comes face-to-face with the ghosts of girlfriends past, present, and future, along with his deceased uncle. The experience changes his attitude and allows him to reconnect with his first and only love, Jenny.",5.6,716.0
1185416.0,When in Rome,"After fishing out coins from a water fountain in Italy, cynical New Yorker Beth Harper finds herself being wooed by several ardent suitors. As she deals with the attention, Beth tries to figure out whether a charming reporter really loves her.",5.7,389.0
1464540.0,I Am Number Four,"A teenage fugitive with an incredible secret races to stay one step ahead of the mysterious forces seeking destroy him in this sci-fi action thriller. With three dead and one on the run, the race to find the elusive Number Four begins. Outwardly normal teen John Smith never gets too comfortable in the same identity, and along with his guardian, Henri, he is constantly moving from town to town. With each passing day, John gains a stronger grasp on his extraordinary new powers, and his bond to the beings that share his fantastic fate grows stronger.",5.9,1606.0
1216475.0,Cars 2,Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,5.8,2088.0
1657507.0,Colombiana,"Zoe Saldana plays a young woman who, after witnessing her parents’ murder as a child in Bogota, grows up to be a stone-cold assassin. She works for her uncle as a hitman by day, but her personal time is spent engaging in vigilante murders that she hopes will lead her to her ultimate target: the mobster responsible for her parents' death.",6.5,848.0
1411250.0,Riddick,"Betrayed by his own kind and left for dead on a desolate planet, Riddick fights for survival against alien predators and becomes more powerful and dangerous than ever before. Soon bounty hunters from throughout the galaxy descend on Riddick only to find themselves pawns in his greater scheme for revenge. With his enemies right where he wants them, Riddick unleashes a vicious attack of vengeance before returning to his home planet of Furya to save it from destruction.",6.2,2066.0
2224026.0,Home,"When Earth is taken over by the overly-confident Boov, an alien race in search of a new place to call home, all humans are promptly relocated, while all Boov get busy reorganizing the planet. But when one resourceful girl, Tip, manages to avoid capture, she finds herself the accidental accomplice of a banished Boov named Oh. The two fugitives realize there’s a lot more at stake than intergalactic relations as they embark on the road trip of a lifetime.",6.8,1539.0
91129.0,The Golden Child,"A detective specializing in missing children is on a madcap mission to save a youth with mystical powers who's been abducted by an evil cult. He battles a band of super-nasties, scrambles through a booby-trapped chamber of horrors and traverses Tibet to obtain a sacred dagger.",5.6,311.0
424774.0,The Adventures of Sharkboy and Lavagirl,"Everyone always knew that Max had a wild imagination, but no one believed that his wildest creations -- a boy raised by watchful great white sharks and a girl with the force of a volcano -- were real. Now, these two pint-sized action masters will show Max that even an ordinary kid has what it takes to be extraordinary.",4.4,278.0
1212436.0,The Back-Up Plan,"When Zoe tires of looking for Mr. Right, she decides to have a baby on her own. But on the day she's artificially inseminated, she meets Stan, who seems to be just who she's been searching for all her life. Now, Zoe has to figure out how to make her two life's dreams fit with each other.",5.7,468.0
163984.0,"Blood, Guts, Bullets and Octane","A Cherry Pontiac Lemans Convertible...Two Days...Two-Hundred &amp; Fifty Grand. When your lemon lot hits the skids you glom the gig no matter what the smell. For Bob and Sid, two slicked-back burnouts, bum luck runs in spades. With a goose-egg for cash flow and a fore-closure falling fast, they take the gig. The Upside: Fat Cash...The Flipside...Every Thug, Crook, Punk and Mercenary on the planet looking to get rich.",6.0,3.0
37913.0,Mildred Pierce,"After her cheating husband leaves her, Mildred Pierce proves she can become independent and successful, but can't win the approval of her spoiled daughter.",7.4,81.0
1684226.0,The Normal Heart,"The story of the onset of the HIV-AIDS crisis in New York City in the early 1980s, taking an unflinching look at the nation's sexual politics as gay activists and their allies in the medical community fight to expose the truth about the burgeoning epidemic to a city and nation in denial.",7.9,320.0
113596.0,The Land Before Time III: The Time of the Great Giving,"Littlefoot and his friends are constantly being bullied and browbeaten by three teenage dinosaurs: Hyp, a Hypsilophodon; Nod, a Nodosaurus; and Mutt, a Muttaburrasaurus. However, when a shower of meteorites (flying rocks) impacts near the Great Valley and causes a rock slide in the Mysterious Beyond, which blocks the water supply of the Great Valley, Hyp, Nod, and Mutt are no longer the biggest worry of Littlefoot and his friends. The increasing lack of water causes conflicts between the inhabitants of the Great Valley, who have lived in relative peace and harmony until this event.",6.1,86.0
98309.0,She-Devil,A cunning and resourceful housewife vows revenge on her husband when he begins an affair with a wealthy romance novelist.,5.4,82.0
28944.0,The Good Earth,"The story follows Wang Lung (Paul Muni), a humble farmer, who makes an arranged marriage to a slave, O-Lan (Luise Rainer). The couple's great struggle is to procure--and then, against withering odds, keep--a piece of land, ownership of which makes the difference between self-determination and near-slavery. The film's physical production is truly eye-filling, with location shooting in China providing exterior shots and backdrops (and blending seamlessly with the footage shot in the U.S.). No wonder the great cinematographer Karl Freund won an Oscar for the photography, which includes an awesomely staged locust plague.",5.7,13.0
59287.0,How to Stuff a Wild Bikini,"When he's stationed in Tahiti, a sailor hires a witch doctor to keep an eye on his girlfriend.",6.6,10.0
119664.0,Metro,"Roper, a hostage negotiator catches a murderous bank robber after a blown heist. The bank robber escapes and immediately goes after the man who put him behind bars.",5.3,136.0
39808.0,The Secret Life of Walter Mitty,"Walter Mitty, a daydreaming writer with an overprotective mother, likes to imagine that he is a hero who experiences fantastic adventures. His dream becomes reality when he accidentally meets a mysterious woman who hands him a little black book. According to her, it contains the locations of the Dutch crown jewels hidden since World War II. Soon, Mitty finds himself in the middle of a confusing conspiracy, where he has difficulty differentiating between fact and fiction.",6.9,35.0
46414.0,Beat the Devil,"The script, which was written on a day-to-day basis as the film was being shot, concerns the adventures of a motley crew of swindlers and ne'er-do-wells trying to lay claim to land rich in uranium deposits in Kenya as they wait in a small Italian port to travel aboard an ill-fated tramp steamer en route to Mombasa.",6.2,31.0
89652.0,My Science Project,"Michael and Ellie break into a military junkyard to find a science project for Michael's class, and discover a strange glowing orb which absorbs electricity. When the orb begins to blend past, present, and future, its up to Michael and Ellie to stop the orb and save mankind.",6.1,41.0
240913.0,Under the Sand,"When her husband goes missing at the beach, a female professor begins to mentally disintegrate as her denial of his disappearance becomes delusional.",6.4,31.0
248667.0,Ali,"In 1964, a brash new pro boxer, fresh from his olympic gold medal victory, explodes on to the scene; Cassius Clay. Bold and outspoken, he cuts an entirely new image for African Americans in sport with his proud public self confidence and his unapologetic belief that he is the greatest boxer of all time. Yet at the top of his game, both Ali's personal and professional lives face the ultimate test.",6.7,457.0
103285.0,Once Upon a Time in China,"Set in late 19th century Canton this martial arts film depicts the stance taken by the legendary martial arts hero Wong Fei-Hung (1847-1924) against foreign forces' (English, French and American) plundering of China.",7.4,99.0
92710.0,Burglar,"Bernice ""Bernie"" Rhodenbarr is a burglar by trade, and she runs a bookstore as well. Her friend Carl Hefler is a dog groomer. After a successful burglary, it's discovered that a dead body was in the house she burgled. As she's the only one who can be placed at the scene of the crime, she has to use her criminal skills to clear her name of the murder AND avoid getting charged with the burglary.",5.0,16.0
119115.0,Fierce Creatures,"Ex-policeman Rollo Lee is sent to run Marwood Zoo, the newly acquired business of a New Zealand tycoon. In order to meet high profit targets and keep the zoo open, Rollo enforces a new 'fierce creatures' policy, whereby only the most impressive and dangerous animals are allowed to remain in the zoo. However, the keepers are less enthusiastic about complying with these demands.",6.0,95.0
92173.0,Violets Are Blue,"After fifteen years of traveling around the world Gussie (Spacek), a famous photographer, returns to the Maryland coastal resort where she grew up",2.5,2.0
65207.0,Where Eagles Dare,"World War II is raging, and an American general has been captured and is being held hostage in the Schloss Adler, a Bavarian castle that's nearly impossible to breach. It's up to a group of skilled Allied soldiers to liberate the general before it's too late.",7.4,233.0
92675.0,Bloodsport,"Frank Dux has entered the ""kumite"", an illegal underground martial-arts competition where serious injury and even death are not unknown. Chong Li, a particularly ruthless and vicious fighter is the favorite, but then again Dux has not fought him yet.",6.6,370.0
31210.0,Dark Victory,"Judith Traherne is at the height of young society when Dr. Frederick Steele diagnoses a brain tumor. After surgery she falls in love with Steele. The doctor tells her secretary that the tumor will come back and eventually kill her. Learning this, Judith becomes manic and depressive. Her horse trainer Michael, who loves her, tells her to get as much out of life as she can. She marries Steele who intends to find a cure for her illness. As he goes off to a conference in New York failing eyesight indicates to Judith that she is dying.",7.0,34.0
120613.0,A Walk on the Moon,The world of a young housewife is turned upside down when she has an affair with a free-spirited blouse salesman.,6.2,21.0
41996.0,Twelve O'Clock High,"In this story of the early days of daylight bombing raids over Germany, General Frank Savage must take command of a ""hard luck"" bomber group. Much of the story deals with his struggle to whip his group into a disciplined fighting unit in spite of heavy losses, and withering attacks by German fighters over their targets. --KC Hunt",7.0,31.0
268397.0,Jimmy Neutron: Boy Genius,"Jimmy Neutron is a boy genius and way ahead of his friends, but when it comes to being cool, he's a little behind. All until one day when his parents, and parents all over Earth are kidnapped by aliens, it's up to him to lead all the children of the world to rescue their parents.",5.6,235.0
264150.0,View from the Top,A small-town woman tries to achieve her goal of becoming a flight attendant.,5.0,145.0
423866.0,3-Iron,"A young man, whose only possession is a motorcycle, spends his time riding around the city looking for empty apartments. After finding one, he hangs out for a while, fixing himself something to eat, washing laundry or making small repairs in return. He always tries to leave before the owners get back but in one ostensibly empty mansion he meets the abused wife of a rich man and she escapes with him...",7.7,225.0
54067.0,Black Sunday,A vengeful witch and her fiendish servant return from the grave and begin a bloody campaign to possess the body of the witch's beautiful look-alike descendant. Only the girl's brother and a handsome doctor stand in her way.,7.2,79.0
66380.0,Vampyros Lesbos,An erotic horror tale about a vixen vampiress seducing and killing women to appease her insatiable thirst for female blood.,5.5,29.0
70917.0,The Wicker Man,"Police sergeant Neil Howie is called to an island village in search of a missing girl whom the locals claim never existed. Stranger still, however, are the rituals that take place there.",7.1,313.0
228687.0,Little Otik,"When a childless couple learn that they cannot have children, it causes great distress. To ease his wife's pain, the man finds a piece of root in the backyard and chops it and varnishes it into the shape of a child. However the woman takes the root as her baby and starts to pretend that it is real.",7.2,33.0
103129.0,Truly Madly Deeply,"Nina is totally heartbroken at the death of her boyfriend Jamie, but is even more unprepared for his return as a ghost. At first it's almost as good as it used to be - hey, even the rats that infested her house have disappeared. But Jamie starts bringing ghostly friends home and behaving more and more oddly.",6.6,14.0
309530.0,Down with Love,"In 1962 New York City, love blossoms between a playboy journalist and a feminist advice author.",6.1,202.0
62374.0,Titicut Follies,"The film is a stark and graphic portrayal of the conditions that existed at the State Prison for the Criminally Insane at Bridgewater, Massachusetts. TITICUT FOLLIES documents the various ways the inmates are treated by the guards, social workers and psychiatrists.",7.3,23.0
